zone,temperature,humidity,lightLux,dustMgPerM3,mq135Raw,mq135AirQualityDeviation,timestamp
zone1,31.9,68.8,58.33333,0.140703,2827,2.057762,2026-04-21T11:19:40.602Z
zone1,31.9,68.9,58.33333,0.141662,2816,1.66065,2026-04-21T11:19:45.610Z
zone1,31.9,68.8,58.33333,0.142073,2818,1.732852,2026-04-21T11:19:50.622Z
zone1,31.9,68.8,58.33333,0.139196,2824,1.949459,2026-04-21T11:19:55.595Z
zone1,31.9,68.9,58.33333,0.144949,2825,1.98556,2026-04-21T11:20:00.597Z
zone1,31.9,68.9,58.33333,0.142347,2823,1.913357,2026-04-21T11:20:05.609Z
zone1,31.9,68.9,58.33333,0.135497,2819,1.768953,2026-04-21T11:20:10.598Z
zone1,31.9,68.9,58.33333,0.134538,2821,1.841155,2026-04-21T11:20:15.606Z
zone1,31.9,69,57.5,0.143716,2827,2.057762,2026-04-21T11:20:20.595Z
zone1,31.9,68.9,57.5,0.141799,2825,1.98556,2026-04-21T11:20:25.605Z
zone1,31.9,68.9,57.5,0.141251,2827,2.057762,2026-04-21T11:20:30.610Z
zone1,31.8,69,58.33333,0.140018,2824,1.949459,2026-04-21T11:20:35.606Z
zone1,31.9,69,58.33333,0.145771,2826,2.021661,2026-04-21T11:20:40.601Z
zone1,31.9,69,57.5,0.146456,2819,1.768953,2026-04-21T11:20:45.596Z
zone1,31.9,69,57.5,0.14536,2825,1.98556,2026-04-21T11:20:50.589Z
zone1,31.9,69,57.5,0.141799,2825,1.98556,2026-04-21T11:20:55.610Z
zone1,31.9,68.9,57.5,0.143168,2825,1.98556,2026-04-21T11:21:00.596Z
zone1,31.9,69,57.5,0.139607,2828,2.093863,2026-04-21T11:21:05.595Z
zone1,31.8,69,57.5,0.141936,2815,1.624549,2026-04-21T11:21:10.597Z
zone1,31.9,69,58.33333,0.138785,2826,2.021661,2026-04-21T11:21:15.597Z
zone1,31.9,69,58.33333,0.140977,2828,2.093863,2026-04-21T11:21:20.599Z
zone1,31.9,68.9,57.5,0.144127,2830,2.166065,2026-04-21T11:21:25.606Z
zone1,31.9,69,57.5,0.139881,2825,1.98556,2026-04-21T11:21:30.599Z
zone1,31.9,68.9,57.5,0.142895,2823,1.913357,2026-04-21T11:21:35.598Z
zone1,31.9,69,57.5,0.131935,2820,1.805054,2026-04-21T11:21:40.611Z
zone1,31.9,69,57.5,0.140429,2825,1.98556,2026-04-21T11:21:45.614Z
zone1,31.9,69,57.5,0.137004,2825,1.98556,2026-04-21T11:21:50.601Z
zone1,31.9,69,56.66666,0.146456,2831,2.202166,2026-04-21T11:21:55.609Z
zone1,31.9,69,55,0.142484,2829,2.129964,2026-04-21T11:22:00.598Z
zone1,31.9,69,53.33333,0.13947,2823,1.913357,2026-04-21T11:22:05.585Z
zone1,31.8,69.1,51.66666,0.144264,2825,1.98556,2026-04-21T11:22:10.612Z
zone1,31.8,69.1,51.66666,0.139196,2818,1.732852,2026-04-21T11:22:15.599Z
zone1,31.8,69.1,50.83333,0.142347,2820,1.805054,2026-04-21T11:22:20.581Z
zone1,31.9,69.1,51.66666,0.142484,2824,1.949459,2026-04-21T11:22:26.086Z
zone1,31.9,69,53.33333,0.141251,2825,1.98556,2026-04-21T11:22:30.589Z
zone1,31.8,69.1,55,0.139744,2825,1.98556,2026-04-21T11:22:35.611Z
zone1,31.9,69.1,55.83333,0.143853,2815,1.624549,2026-04-21T11:22:40.599Z
zone1,31.8,69,56.66666,0.141662,2826,2.021661,2026-04-21T11:22:45.659Z
zone1,31.8,69.1,55.83333,0.142484,2826,2.021661,2026-04-21T11:22:50.600Z
zone1,31.8,69.1,55,0.139881,2824,1.949459,2026-04-21T11:22:55.597Z
zone1,31.8,69.1,55,0.13947,2826,2.021661,2026-04-21T11:23:00.599Z
zone1,31.8,69.1,55,0.141251,2826,2.021661,2026-04-21T11:23:05.611Z
zone1,31.9,69.1,55.83333,0.145086,2817,1.696751,2026-04-21T11:23:10.600Z
zone1,31.8,69.1,57.5,0.144401,2826,2.021661,2026-04-21T11:23:15.598Z
zone1,31.8,69.2,57.5,0.140703,2823,1.913357,2026-04-21T11:23:20.611Z
zone1,31.8,69.2,58.33333,0.138237,2825,1.98556,2026-04-21T11:23:25.600Z
zone1,31.8,69.2,58.33333,0.142347,2828,2.093863,2026-04-21T11:23:30.611Z
zone1,31.8,69.2,58.33333,0.142484,2817,1.696751,2026-04-21T11:23:35.599Z
zone1,31.8,69.2,58.33333,0.139744,2811,1.480145,2026-04-21T11:23:40.600Z
zone1,31.8,69.2,58.33333,0.143579,2824,1.949459,2026-04-21T11:23:45.597Z
zone1,31.8,69.2,59.16666,0.140155,2824,1.949459,2026-04-21T11:23:50.600Z
zone1,31.8,69.2,58.33333,0.140703,2825,1.98556,2026-04-21T11:23:55.590Z
zone1,31.8,69.3,58.33333,0.142073,2827,2.057762,2026-04-21T11:24:00.597Z
zone1,31.8,69.2,57.5,0.141114,2818,1.732852,2026-04-21T11:24:05.598Z
zone1,31.8,69.2,57.5,0.143716,2816,1.66065,2026-04-21T11:24:10.599Z
zone1,31.8,69.2,56.66666,0.142621,2819,1.768953,2026-04-21T11:24:15.591Z
zone1,31.8,69.2,55.83333,0.141114,2822,1.877256,2026-04-21T11:24:20.598Z
zone1,31.8,69.2,54.16666,0.143579,2824,1.949459,2026-04-21T11:24:25.599Z
zone1,31.8,69.2,51.66666,0.13947,2804,1.227437,2026-04-21T11:24:30.597Z
zone1,31.8,69.3,50,0.142073,2815,1.624549,2026-04-21T11:24:35.703Z
zone1,31.8,69.2,48.33333,0.14221,2828,2.093863,2026-04-21T11:24:40.589Z
zone1,31.8,69.3,48.33333,0.138922,2827,2.057762,2026-04-21T11:24:45.609Z
zone1,31.8,69.2,48.33333,0.139881,2824,1.949459,2026-04-21T11:24:50.597Z
zone1,31.8,69.3,48.33333,0.139059,2825,1.98556,2026-04-21T11:24:55.612Z
zone1,31.8,69.2,48.33333,0.141388,2824,1.949459,2026-04-21T11:25:00.604Z
zone1,31.8,69.3,48.33333,0.137826,2817,1.696751,2026-04-21T11:25:05.606Z
zone1,31.8,69.3,48.33333,0.14084,2825,1.98556,2026-04-21T11:25:10.601Z
zone1,31.8,69.3,48.33333,0.14221,2823,1.913357,2026-04-21T11:25:16.182Z
zone1,31.8,69.3,48.33333,0.137552,2826,2.021661,2026-04-21T11:25:20.591Z
zone1,31.8,69.3,48.33333,0.139059,2823,1.913357,2026-04-21T11:25:25.606Z
zone1,31.8,69.3,48.33333,0.140018,2824,1.949459,2026-04-21T11:25:30.588Z
zone1,31.8,69.3,48.33333,0.145086,2814,1.588448,2026-04-21T11:25:35.590Z
zone1,31.8,69.3,47.5,0.14084,2826,2.021661,2026-04-21T11:25:40.590Z
zone1,31.8,69.3,48.33333,0.138922,2825,1.98556,2026-04-21T11:25:45.579Z
zone1,31.8,69.3,47.5,0.141525,2823,1.913357,2026-04-21T11:25:50.593Z
zone1,31.8,69.3,47.5,0.139744,2827,2.057762,2026-04-21T11:25:55.590Z
zone1,31.8,69.3,47.5,0.139333,2823,1.913357,2026-04-21T11:26:00.600Z
zone1,31.8,69.3,48.33333,0.140703,2816,1.66065,2026-04-21T11:26:05.601Z
zone1,31.8,69.4,48.33333,0.137826,2822,1.877256,2026-04-21T11:26:10.590Z
zone1,31.8,69.4,48.33333,0.140018,2826,2.021661,2026-04-21T11:26:15.615Z
zone1,31.8,69.4,48.33333,0.141525,2825,1.98556,2026-04-21T11:26:20.592Z
zone1,31.8,69.4,48.33333,0.140155,2822,1.877256,2026-04-21T11:26:25.578Z
zone1,31.8,69.4,48.33333,0.141525,2821,1.841155,2026-04-21T11:26:30.588Z
zone1,31.8,69.3,48.33333,0.142621,2821,1.841155,2026-04-21T11:26:35.592Z
zone1,31.8,69.3,48.33333,0.147141,2829,2.129964,2026-04-21T11:26:40.592Z
zone1,31.8,69.3,48.33333,0.142621,2830,2.166065,2026-04-21T11:26:45.599Z
zone1,31.8,69.4,48.33333,0.141525,2821,1.841155,2026-04-21T11:26:50.613Z
zone1,31.8,69.4,48.33333,0.142347,2828,2.093863,2026-04-21T11:26:55.590Z
zone1,31.8,69.4,48.33333,0.139059,2823,1.913357,2026-04-21T11:27:00.601Z
zone1,31.8,69.4,48.33333,0.140977,2823,1.913357,2026-04-21T11:27:05.601Z
zone1,31.8,69.4,48.33333,0.141799,2830,2.166065,2026-04-21T11:27:10.589Z
zone1,31.8,69.4,49.16666,0.14399,2825,1.98556,2026-04-21T11:27:15.590Z
zone1,31.8,69.4,48.33333,0.139881,2828,2.093863,2026-04-21T11:27:20.590Z
zone1,31.8,69.5,48.33333,0.140018,2825,1.98556,2026-04-21T11:27:25.591Z
zone1,31.8,69.4,48.33333,0.144264,2817,1.696751,2026-04-21T11:27:30.604Z
zone1,31.8,69.4,48.33333,0.144264,2822,1.877256,2026-04-21T11:27:35.592Z
zone1,31.8,69.4,47.5,0.140018,2826,2.021661,2026-04-21T11:27:40.590Z
zone1,31.8,69.4,47.5,0.142073,2820,1.805054,2026-04-21T11:27:45.604Z
zone1,31.8,69.4,47.5,0.145771,2826,2.021661,2026-04-21T11:27:50.592Z
zone1,31.8,69.4,47.5,0.142758,2824,1.949459,2026-04-21T11:27:55.592Z
zone1,31.8,69.4,46.66666,0.141525,2819,1.768953,2026-04-21T11:28:00.599Z
zone1,31.8,69.4,46.66666,0.144401,2821,1.841155,2026-04-21T11:28:06.070Z
zone1,31.8,69.4,46.66666,0.143168,2829,2.129964,2026-04-21T11:28:10.582Z
zone1,31.8,69.4,47.5,0.142895,2823,1.913357,2026-04-21T11:28:15.574Z
zone1,31.8,69.4,47.5,0.142758,2829,2.129964,2026-04-21T11:28:20.570Z
zone1,31.8,69.4,47.5,0.141662,2810,1.444043,2026-04-21T11:28:25.584Z
zone1,31.8,69.4,47.5,0.138648,2823,1.913357,2026-04-21T11:28:30.574Z
zone1,31.8,69.4,46.66666,0.139059,2824,1.949459,2026-04-21T11:28:35.586Z
zone1,31.8,69.5,46.66666,0.142073,2824,1.949459,2026-04-21T11:28:40.583Z
zone1,31.8,69.4,46.66666,0.138922,2828,2.093863,2026-04-21T11:28:45.589Z
zone1,31.8,69.4,46.66666,0.146593,2826,2.021661,2026-04-21T11:28:50.579Z
zone1,31.8,69.5,46.66666,0.14084,2819,1.768953,2026-04-21T11:28:55.560Z
zone1,31.8,69.5,46.66666,0.142073,2826,2.021661,2026-04-21T11:29:00.582Z
zone1,31.8,69.5,46.66666,0.140155,2824,1.949459,2026-04-21T11:29:05.582Z
zone1,31.8,69.5,45.83333,0.145497,2823,1.913357,2026-04-21T11:29:10.564Z
zone1,31.8,69.5,45.83333,0.141525,2828,2.093863,2026-04-21T11:29:15.570Z
zone1,31.8,69.5,45.83333,0.143168,2825,1.98556,2026-04-21T11:29:20.582Z
zone1,31.8,69.5,45.83333,0.143168,2823,1.913357,2026-04-21T11:29:25.571Z
zone1,31.8,69.5,45.83333,0.142621,2819,1.768953,2026-04-21T11:29:30.573Z
zone1,31.8,69.5,45.83333,0.138648,2826,2.021661,2026-04-21T11:29:35.584Z
zone1,31.8,69.5,45.83333,0.143579,2826,2.021661,2026-04-21T11:29:40.579Z
zone1,31.8,69.6,45.83333,0.138785,2825,1.98556,2026-04-21T11:29:45.573Z
zone1,31.8,69.5,45.83333,0.137552,2827,2.057762,2026-04-21T11:29:50.573Z
zone1,31.8,69.6,45,0.141251,2825,1.98556,2026-04-21T11:29:55.580Z
zone1,31.7,69.6,45,0.146319,2820,1.805054,2026-04-21T11:30:00.584Z
zone1,31.7,69.6,45.83333,0.140566,2826,2.021661,2026-04-21T11:30:05.584Z
zone1,31.8,69.6,45.83333,0.141662,2825,1.98556,2026-04-21T11:30:10.572Z
zone1,31.8,69.5,45,0.144264,2824,1.949459,2026-04-21T11:30:15.573Z
zone1,31.8,69.6,45,0.146182,2824,1.949459,2026-04-21T11:30:20.583Z
zone1,31.8,69.7,45,0.145771,2819,1.768953,2026-04-21T11:30:25.667Z
zone1,31.8,69.6,45,0.142073,2822,1.877256,2026-04-21T11:30:30.574Z
zone1,31.8,69.6,45.83333,0.142758,2827,2.057762,2026-04-21T11:30:35.573Z
zone1,31.8,69.6,45.83333,0.142347,2824,1.949459,2026-04-21T11:30:40.572Z
zone1,31.7,69.6,45.83333,0.144949,2825,1.98556,2026-04-21T11:30:45.571Z
zone1,31.8,69.6,46.66666,0.142758,2822,1.877256,2026-04-21T11:30:50.590Z
zone1,31.8,69.6,47.5,0.141525,2818,1.732852,2026-04-21T11:30:56.092Z
zone1,31.8,69.6,48.33333,0.147278,2822,1.877256,2026-04-21T11:31:00.585Z
zone1,31.8,69.6,49.16666,0.14399,2828,2.093863,2026-04-21T11:31:05.585Z
zone1,31.7,69.6,50.83333,0.13947,2822,1.877256,2026-04-21T11:31:10.574Z
zone1,31.8,69.6,52.5,0.145223,2825,1.98556,2026-04-21T11:31:15.578Z
zone1,31.8,69.6,53.33333,0.143853,2823,1.913357,2026-04-21T11:31:20.585Z
zone1,31.8,69.7,54.16666,0.137415,2827,2.057762,2026-04-21T11:31:25.582Z
zone1,31.7,69.6,55,0.146045,2827,2.057762,2026-04-21T11:31:30.581Z
zone1,31.8,69.7,55,0.141662,2821,1.841155,2026-04-21T11:31:35.572Z
zone1,31.8,69.6,55,0.140429,2829,2.129964,2026-04-21T11:31:40.574Z
zone1,31.7,69.7,55,0.143579,2822,1.877256,2026-04-21T11:31:45.585Z
zone1,31.8,69.7,55,0.143442,2817,1.696751,2026-04-21T11:31:50.583Z
zone1,31.7,69.7,55,0.139196,2825,1.98556,2026-04-21T11:31:55.572Z
zone1,31.7,69.7,55.83333,0.144538,2825,1.98556,2026-04-21T11:32:00.566Z
zone1,31.8,69.7,55.83333,0.138922,2823,1.913357,2026-04-21T11:32:05.573Z
zone1,31.8,69.7,55.83333,0.13947,2821,1.841155,2026-04-21T11:32:10.623Z
zone1,31.8,69.8,55,0.143853,2818,1.732852,2026-04-21T11:32:15.575Z
zone1,31.8,69.7,55,0.142347,2822,1.877256,2026-04-21T11:32:20.571Z
zone1,31.8,69.8,55.83333,0.142073,2825,1.98556,2026-04-21T11:32:25.583Z
zone1,31.8,69.7,55,0.145497,2828,2.093863,2026-04-21T11:32:30.575Z
zone1,31.8,69.8,55,0.141251,2822,1.877256,2026-04-21T11:32:35.575Z
zone1,31.8,69.7,55,0.142758,2821,1.841155,2026-04-21T11:32:40.571Z
zone1,31.8,69.7,55,0.137963,2816,1.66065,2026-04-21T11:32:45.571Z
zone1,31.8,69.8,55.83333,0.142895,2819,1.768953,2026-04-21T11:32:50.575Z
zone1,31.8,69.7,55,0.135908,2824,1.949459,2026-04-21T11:32:55.585Z
zone1,31.8,69.8,55,0.143853,2829,2.129964,2026-04-21T11:33:00.663Z
zone1,31.8,69.7,55,0.143716,2823,1.913357,2026-04-21T11:33:05.593Z
zone1,31.8,69.8,55,0.144675,2826,2.021661,2026-04-21T11:33:10.590Z
zone1,31.8,69.8,55,0.143853,2817,1.696751,2026-04-21T11:33:15.581Z
zone1,31.8,69.8,55,0.142621,2824,1.949459,2026-04-21T11:33:20.575Z
zone1,31.7,69.8,55,0.143853,2824,1.949459,2026-04-21T11:33:25.575Z
zone1,31.7,69.8,55,0.13947,2824,1.949459,2026-04-21T11:33:30.575Z
zone1,31.7,69.8,55,0.142895,2822,1.877256,2026-04-21T11:33:35.585Z
zone1,31.7,69.8,55,0.139881,2824,1.949459,2026-04-21T11:33:40.585Z
zone1,31.8,69.8,55,0.143031,2820,1.805054,2026-04-21T11:33:46.102Z
zone1,31.7,69.8,55,0.144538,2823,1.913357,2026-04-21T11:33:50.575Z
zone1,31.8,69.8,55.83333,0.143168,2823,1.913357,2026-04-21T11:33:55.563Z
zone1,31.8,69.8,55,0.148511,2825,1.98556,2026-04-21T11:34:00.587Z
zone1,31.8,69.8,55,0.141662,2827,2.057762,2026-04-21T11:34:05.565Z
zone1,31.7,69.8,55.83333,0.139881,2823,1.913357,2026-04-21T11:34:10.584Z
zone1,31.7,69.9,55.83333,0.143853,2821,1.841155,2026-04-21T11:34:15.576Z
zone1,31.8,69.8,55.83333,0.143305,2826,2.021661,2026-04-21T11:34:20.586Z
zone1,31.8,69.8,55,0.144538,2827,2.057762,2026-04-21T11:34:25.575Z
zone1,31.8,69.9,55,0.144675,2822,1.877256,2026-04-21T11:34:30.576Z
zone1,31.8,69.8,55,0.136593,2825,1.98556,2026-04-21T11:34:35.576Z
zone1,31.8,69.8,52.5,0.143442,2818,1.732852,2026-04-21T11:34:40.586Z
zone1,31.7,69.8,51.66666,0.138922,2819,1.768953,2026-04-21T11:34:45.573Z
zone1,31.7,69.8,51.66666,0.144949,2824,1.949459,2026-04-21T11:34:50.593Z
zone1,31.8,69.9,53.33333,0.143716,2827,2.057762,2026-04-21T11:34:55.578Z
zone1,31.7,69.9,50,0.142621,2821,1.841155,2026-04-21T11:35:00.575Z
zone1,31.7,69.9,55.83333,0.143716,2820,1.805054,2026-04-21T11:35:05.577Z
zone1,31.8,70,55.83333,0.137004,2822,1.877256,2026-04-21T11:35:10.584Z
zone1,31.8,69.9,55.83333,0.144127,2825,1.98556,2026-04-21T11:35:15.574Z
zone1,31.8,70,56.66666,0.143579,2824,1.949459,2026-04-21T11:35:20.557Z
zone1,31.8,70,56.66666,0.138374,2824,1.949459,2026-04-21T11:35:25.587Z
zone1,31.8,69.9,57.5,0.142484,2826,2.021661,2026-04-21T11:35:30.584Z
zone1,31.8,69.9,57.5,0.138511,2823,1.913357,2026-04-21T11:35:35.588Z
zone1,31.8,69.9,57.5,0.141251,2821,1.841155,2026-04-21T11:35:40.578Z
zone1,31.8,70,57.5,0.14399,2826,2.021661,2026-04-21T11:35:45.576Z
zone1,31.8,70,57.5,0.140977,2822,1.877256,2026-04-21T11:35:50.561Z
zone1,31.8,69.9,57.5,0.141662,2824,1.949459,2026-04-21T11:35:55.573Z
zone1,31.8,70,57.5,0.142073,2823,1.913357,2026-04-21T11:36:00.574Z
zone1,31.8,69.9,58.33333,0.145634,2825,1.98556,2026-04-21T11:36:05.576Z
zone1,31.8,70,58.33333,0.141251,2819,1.768953,2026-04-21T11:36:10.574Z
zone1,31.8,70,58.33333,0.144127,2824,1.949459,2026-04-21T11:36:15.586Z
zone1,31.7,70,58.33333,0.143853,2828,2.093863,2026-04-21T11:36:20.573Z
zone1,31.7,70,58.33333,0.143168,2825,1.98556,2026-04-21T11:36:26.065Z
zone1,31.7,70,58.33333,0.143305,2827,2.057762,2026-04-21T11:36:30.577Z
zone1,31.7,70,58.33333,0.147689,2818,1.732852,2026-04-21T11:36:35.567Z
zone1,31.8,70.1,58.33333,0.137415,2816,1.66065,2026-04-21T11:36:40.577Z
zone1,31.8,70.1,58.33333,0.143716,2821,1.841155,2026-04-21T11:36:45.577Z
zone1,31.7,70.1,58.33333,0.14221,2828,2.093863,2026-04-21T11:36:50.573Z
zone1,31.7,70.1,58.33333,0.142621,2825,1.98556,2026-04-21T11:36:55.576Z
zone1,31.7,70,58.33333,0.139333,2826,2.021661,2026-04-21T11:37:00.577Z
zone1,31.7,70.1,58.33333,0.144949,2815,1.624549,2026-04-21T11:37:05.576Z
zone1,31.7,70.1,58.33333,0.142073,2818,1.732852,2026-04-21T11:37:10.577Z
zone1,31.7,70.1,58.33333,0.145771,2820,1.805054,2026-04-21T11:37:15.575Z
zone1,31.8,70.1,58.33333,0.140155,2828,2.093863,2026-04-21T11:37:20.576Z
zone1,31.8,70.1,58.33333,0.145223,2821,1.841155,2026-04-21T11:37:25.577Z
zone1,31.7,70.1,58.33333,0.143305,2825,1.98556,2026-04-21T11:37:30.577Z
zone1,31.7,70.1,59.16666,0.139607,2814,1.588448,2026-04-21T11:37:35.585Z
zone1,31.8,70.1,59.16666,0.14221,2827,2.057762,2026-04-21T11:37:40.578Z
zone1,31.7,70.2,58.33333,0.144538,2829,2.129964,2026-04-21T11:37:45.588Z
zone1,31.8,70.2,59.16666,0.141251,2830,2.166065,2026-04-21T11:37:50.588Z
zone1,31.7,70.2,60,0.141525,2822,1.877256,2026-04-21T11:37:55.577Z
zone1,31.7,70.2,60,0.137963,2827,2.057762,2026-04-21T11:38:00.576Z
zone1,31.7,70.2,59.16666,0.141799,2823,1.913357,2026-04-21T11:38:05.575Z
zone1,31.7,70.2,58.33333,0.143442,2829,2.129964,2026-04-21T11:38:10.584Z
zone1,31.7,70.3,55,0.144812,2828,2.093863,2026-04-21T11:38:15.574Z
zone1,31.7,70.2,55,0.144401,2825,1.98556,2026-04-21T11:38:20.569Z
zone1,31.7,70.3,56.66666,0.145908,2824,1.949459,2026-04-21T11:38:25.589Z
zone1,31.7,70.3,58.33333,0.137963,2815,1.624549,2026-04-21T11:38:30.589Z
zone1,31.8,70.3,60.83333,0.14221,2820,1.805054,2026-04-21T11:38:35.578Z
zone1,31.8,70.3,60.83333,0.141936,2822,1.877256,2026-04-21T11:38:40.578Z
zone1,31.8,70.4,60,0.14536,2821,1.841155,2026-04-21T11:38:45.577Z
zone1,31.7,70.3,60.83333,0.143716,2825,1.98556,2026-04-21T11:38:50.578Z
zone1,31.8,70.3,60.83333,0.137689,2815,1.624549,2026-04-21T11:38:55.568Z
zone1,31.8,70.3,60,0.13947,2819,1.768953,2026-04-21T11:39:00.588Z
zone1,31.8,70.3,60.83333,0.143442,2820,1.805054,2026-04-21T11:39:06.094Z
zone1,31.8,70.4,61.66666,0.139059,2823,1.913357,2026-04-21T11:39:10.577Z
zone1,31.8,70.3,61.66666,0.142621,2827,2.057762,2026-04-21T11:39:15.558Z
zone1,31.8,70.3,60.83333,0.140977,2825,1.98556,2026-04-21T11:39:20.575Z
zone1,31.8,70.4,60,0.141936,2826,2.021661,2026-04-21T11:39:25.566Z
zone1,31.8,70.3,60.83333,0.143305,2821,1.841155,2026-04-21T11:39:30.567Z
zone1,31.8,70.3,60,0.141388,2825,1.98556,2026-04-21T11:39:35.577Z
zone1,31.8,70.3,60,0.143031,2832,2.238267,2026-04-21T11:39:40.578Z
zone1,31.8,70.3,60,0.137826,2823,1.913357,2026-04-21T11:39:45.578Z
zone1,31.8,70.4,59.16666,0.143305,2827,2.057762,2026-04-21T11:39:50.569Z
zone1,31.8,70.4,59.16666,0.141936,2827,2.057762,2026-04-21T11:39:55.575Z
zone1,31.8,70.4,59.16666,0.136593,2823,1.913357,2026-04-21T11:40:00.568Z
zone1,31.8,70.3,58.33333,0.140155,2822,1.877256,2026-04-21T11:40:05.578Z
zone1,31.8,70.3,59.16666,0.147004,2824,1.949459,2026-04-21T11:40:10.565Z
zone1,31.8,70.4,58.33333,0.138374,2827,2.057762,2026-04-21T11:40:15.557Z
zone1,31.8,70.3,58.33333,0.142073,2824,1.949459,2026-04-21T11:40:20.582Z
zone1,31.8,70.3,58.33333,0.140292,2824,1.949459,2026-04-21T11:40:25.694Z
zone1,31.8,70.3,58.33333,0.146456,2825,1.98556,2026-04-21T11:40:30.579Z
zone1,31.8,70.3,58.33333,0.148785,2821,1.841155,2026-04-21T11:40:35.576Z
zone1,31.8,70.3,58.33333,0.146319,2823,1.913357,2026-04-21T11:40:40.581Z
zone1,31.8,70.3,58.33333,0.144401,2823,1.913357,2026-04-21T11:40:45.568Z
zone1,31.8,70.3,57.5,0.138922,2825,1.98556,2026-04-21T11:40:50.578Z
zone1,31.8,70.4,57.5,0.142484,2817,1.696751,2026-04-21T11:40:55.576Z
zone1,31.8,70.4,57.5,0.138374,2815,1.624549,2026-04-21T11:41:00.569Z
zone1,31.8,70.4,56.66666,0.134812,2826,2.021661,2026-04-21T11:41:05.569Z
zone1,31.8,70.5,58.33333,0.140566,2822,1.877256,2026-04-21T11:41:10.565Z
zone1,31.8,70.6,58.33333,0.140018,2822,1.877256,2026-04-21T11:41:15.586Z
zone1,31.8,70.5,58.33333,0.141525,2827,2.057762,2026-04-21T11:41:20.569Z
zone1,31.8,70.4,58.33333,0.141662,2822,1.877256,2026-04-21T11:41:25.579Z
zone1,31.8,70.4,57.5,0.141525,2824,1.949459,2026-04-21T11:41:30.569Z
zone1,31.8,70.5,57.5,0.141799,2822,1.877256,2026-04-21T11:41:35.580Z
zone1,31.8,70.4,56.66666,0.140703,2830,2.166065,2026-04-21T11:41:40.568Z
zone1,31.8,70.4,57.5,0.142895,2824,1.949459,2026-04-21T11:41:46.161Z
zone1,31.8,70.4,57.5,0.141799,2826,2.021661,2026-04-21T11:41:50.586Z
zone1,31.8,70.4,57.5,0.140977,2814,1.588448,2026-04-21T11:41:55.561Z
zone1,31.8,70.4,57.5,0.143305,2824,1.949459,2026-04-21T11:42:00.568Z
zone1,31.8,70.5,56.66666,0.141388,2824,1.949459,2026-04-21T11:42:05.589Z
zone1,31.8,70.5,56.66666,0.141114,2829,2.129964,2026-04-21T11:42:10.571Z
zone1,31.8,70.4,56.66666,0.139881,2821,1.841155,2026-04-21T11:42:15.597Z
zone1,31.8,70.5,55.83333,0.141936,2802,1.155235,2026-04-21T11:42:20.607Z
zone1,31.8,70.5,55,0.142621,2821,1.841155,2026-04-21T11:42:25.581Z
zone1,31.8,70.4,54.16666,0.138922,2820,1.805054,2026-04-21T11:42:30.583Z
zone1,31.8,70.4,53.33333,0.141251,2824,1.949459,2026-04-21T11:42:35.571Z
zone1,31.8,70.4,52.5,0.144675,2824,1.949459,2026-04-21T11:42:40.570Z
zone1,31.8,70.4,50.83333,0.142484,2822,1.877256,2026-04-21T11:42:45.590Z
zone1,31.8,70.5,50,0.143168,2816,1.66065,2026-04-21T11:42:50.589Z
zone1,31.8,70.5,49.16666,0.139059,2818,1.732852,2026-04-21T11:42:55.568Z
zone1,31.8,70.5,48.33333,0.145497,2825,1.98556,2026-04-21T11:43:00.568Z
zone1,31.8,70.5,47.5,0.141388,2823,1.913357,2026-04-21T11:43:05.570Z
zone1,31.8,70.5,46.66666,0.143716,2823,1.913357,2026-04-21T11:43:10.572Z
zone1,31.8,70.5,45.83333,0.143305,2811,1.480145,2026-04-21T11:43:15.572Z
zone1,31.8,70.5,45.83333,0.141525,2821,1.841155,2026-04-21T11:43:20.589Z
zone1,31.8,70.4,45,0.145634,2816,1.66065,2026-04-21T11:43:25.572Z
zone1,31.8,70.5,45,0.140018,2825,1.98556,2026-04-21T11:43:30.562Z
zone1,31.8,70.5,45.83333,0.140292,2824,1.949459,2026-04-21T11:43:35.577Z
zone1,31.8,70.4,45.83333,0.141525,2825,1.98556,2026-04-21T11:43:40.578Z
zone1,31.8,70.5,45.83333,0.141662,2828,2.093863,2026-04-21T11:43:45.604Z
zone1,31.8,70.5,45,0.139333,2820,1.805054,2026-04-21T11:43:50.577Z
zone1,31.8,70.4,45,0.144538,2823,1.913357,2026-04-21T11:43:55.575Z
zone1,31.8,70.5,45,0.145086,2828,2.093863,2026-04-21T11:44:00.576Z
zone1,31.8,70.4,45,0.139333,2823,1.913357,2026-04-21T11:44:05.572Z
zone1,31.8,70.4,44.16666,0.144538,2820,1.805054,2026-04-21T11:44:10.572Z
zone1,31.8,70.4,44.16666,0.140292,2823,1.913357,2026-04-21T11:44:15.572Z
zone1,31.8,70.5,44.16666,0.144127,2817,1.696751,2026-04-21T11:44:20.573Z
zone1,31.8,70.4,44.16666,0.14221,2825,1.98556,2026-04-21T11:44:25.562Z
zone1,31.8,70.4,44.16666,0.14084,2822,1.877256,2026-04-21T11:44:30.574Z
zone1,31.8,70.4,44.16666,0.144538,2824,1.949459,2026-04-21T11:44:36.082Z
zone1,31.8,70.4,43.33333,0.141662,2832,2.238267,2026-04-21T11:44:40.572Z
zone1,31.8,70.4,43.33333,0.139333,2823,1.913357,2026-04-21T11:44:45.562Z
zone1,31.8,70.4,42.5,0.140977,2818,1.732852,2026-04-21T11:44:50.578Z
